player_id,operator_name,product,tracking_id,card_id,registration_date,ftd_date,commission_per_ftd,commission_earned,currency,tracking_id_date,tracking_id_card_id,tracking_id_campaign_id,fx_to_gbp,commission_earned_gbp,commission_per_ftd_gbp
PLY0003028,RoyalPlex,Casino,250309402002,402,2025-03-09,2025-03-24,150,150,EUR,250309,402,002,0.86,129.0,129.0
PLY0003029,RoyalPlex,Casino,250309402002,402,2025-03-09,2025-03-12,150,150,EUR,250309,402,002,0.86,129.0,129.0
PLY0003032,RoyalPlex,Casino,250309402002,402,2025-03-09,2025-03-18,150,150,EUR,250309,402,002,0.86,129.0,129.0
PLY0003030,RoyalPlex,Casino,250309402002,402,2025-03-09,2025-03-26,150,150,EUR,250309,402,002,0.86,129.0,129.0
PLY0003023,RoyalPlex,Casino,250309401001,401,2025-03-09,,150,0,EUR,250309,401,001,0.86,0.0,129.0
PLY0003021,RoyalPlex,Casino,250309401001,401,2025-03-09,,150,0,EUR,250309,401,001,0.86,0.0,129.0
PLY0003022,RoyalPlex,Casino,250309401001,401,2025-03-09,,150,0,EUR,250309,401,001,0.86,0.0,129.0
PLY0003024,RoyalPlex,Casino,250309401001,401,2025-03-09,,150,0,EUR,250309,401,001,0.86,0.0,129.0
PLY0003026,RoyalPlex,Casino,250309401001,401,2025-03-09,2025-03-22,150,150,EUR,250309,401,001,0.86,129.0,129.0
PLY0003027,RoyalPlex,Casino,250309401001,401,2025-03-09,2025-03-11,150,150,EUR,250309,401,001,0.86,129.0,129.0
PLY0003025,RoyalPlex,Casino,250309401001,401,2025-03-09,2025-03-17,150,150,EUR,250309,401,001,0.86,129.0,129.0
PLY0003017,StarStake,,250308603003,603,2025-03-08,,300,0,USD,250308,603,003,0.79,0.0,237.0
PLY0003020,StarStake,,250308603003,603,2025-03-08,,300,0,USD,250308,603,003,0.79,0.0,237.0
PLY0003019,StarStake,,250308603003,603,2025-03-08,,300,0,USD,250308,603,003,0.79,0.0,237.0
PLY0003018,StarStake,,250308603003,603,2025-03-08,2025-03-11,300,300,USD,250308,603,003,0.79,237.0,237.0
PLY0003011,StarStake,,250308602002,602,2025-03-08,,300,0,USD,250308,602,002,0.79,0.0,237.0
PLY0003014,StarStake,,250308602002,602,2025-03-08,,300,0,USD,250308,602,002,0.79,0.0,237.0
PLY0003016,StarStake,,250308602002,602,2025-03-08,,300,0,USD,250308,602,002,0.79,0.0,237.0
PLY0003015,StarStake,,250308602002,602,2025-03-08,,300,0,USD,250308,602,002,0.79,0.0,237.0
PLY0003012,StarStake,,250308602002,602,2025-03-08,2025-03-13,300,300,USD,250308,602,002,0.79,237.0,237.0
PLY0003013,StarStake,,250308602002,602,2025-03-08,,300,0,USD,250308,602,002,0.79,0.0,237.0
PLY0003005,StarStake,,250308601001,601,2025-03-08,,300,0,USD,250308,601,001,0.79,0.0,237.0
PLY0003009,StarStake,,250308601001,601,2025-03-08,2025-03-09,300,300,USD,250308,601,001,0.79,237.0,237.0
PLY0003008,StarStake,,250308601001,601,2025-03-08,2025-03-29,300,300,USD,250308,601,001,0.79,237.0,237.0
PLY0003007,StarStake,,250308601001,601,2025-03-08,,300,0,USD,250308,601,001,0.79,0.0,237.0
PLY0003010,StarStake,,250308601001,601,2025-03-08,2025-03-19,300,300,USD,250308,601,001,0.79,237.0,237.0
PLY0003004,StarStake,,250308601001,601,2025-03-08,2025-03-14,300,300,USD,250308,601,001,0.79,237.0,237.0
PLY0003006,StarStake,,250308601001,601,2025-03-08,2025-03-18,300,300,USD,250308,601,001,0.79,237.0,237.0
PLY0003001,BlazeWin,,250308503003,503,2025-03-08,2025-03-18,190,190,EUR,250308,503,003,0.86,163.4,163.4
PLY0003002,BlazeWin,,250308503003,503,2025-03-08,2025-03-17,190,190,EUR,250308,503,003,0.86,163.4,163.4
PLY0003003,BlazeWin,,250308503003,503,2025-03-08,2025-03-16,190,190,EUR,250308,503,003,0.86,163.4,163.4
PLY0002999,BlazeWin,,250308502002,502,2025-03-08,,190,0,EUR,250308,502,002,0.86,0.0,163.4
PLY0002997,BlazeWin,,250308502002,502,2025-03-08,2025-03-19,190,190,EUR,250308,502,002,0.86,163.4,163.4
PLY0002995,BlazeWin,,250308502002,502,2025-03-08,2025-03-12,190,190,EUR,250308,502,002,0.86,163.4,163.4
PLY0002998,BlazeWin,,250308502002,502,2025-03-08,,190,0,EUR,250308,502,002,0.86,0.0,163.4
PLY0002994,BlazeWin,,250308502002,502,2025-03-08,2025-03-22,190,190,EUR,250308,502,002,0.86,163.4,163.4
PLY0002996,BlazeWin,,250308502002,502,2025-03-08,,190,0,EUR,250308,502,002,0.86,0.0,163.4
PLY0003000,BlazeWin,,250308502002,502,2025-03-08,2025-03-28,190,190,EUR,250308,502,002,0.86,163.4,163.4
PLY0002992,BlazeWin,,250308501001,501,2025-03-08,2025-03-22,190,190,EUR,250308,501,001,0.86,163.4,163.4
PLY0002993,BlazeWin,,250308501001,501,2025-03-08,,190,0,EUR,250308,501,001,0.86,0.0,163.4
PLY0002991,BlazeWin,,250308501001,501,2025-03-08,2025-03-17,190,190,EUR,250308,501,001,0.86,163.4,163.4
PLY0002987,RoyalPlex,Sportsbook,250308411003,411,2025-03-08,,225,0,EUR,250308,411,003,0.86,0.0,193.5
PLY0002985,RoyalPlex,Sportsbook,250308411003,411,2025-03-08,2025-03-15,225,225,EUR,250308,411,003,0.86,193.5,193.5
PLY0002988,RoyalPlex,Sportsbook,250308411003,411,2025-03-08,2025-03-14,225,225,EUR,250308,411,003,0.86,193.5,193.5
PLY0002987,RoyalPlex,Sportsbook,250308411003,411,2025-03-08,,225,0,EUR,250308,411,003,0.86,0.0,193.5
PLY0002989,RoyalPlex,Sportsbook,250308411003,411,2025-03-08,2025-03-17,225,225,EUR,250308,411,003,0.86,193.5,193.5
PLY0002986,RoyalPlex,Sportsbook,250308411003,411,2025-03-08,2025-03-08,225,225,EUR,250308,411,003,0.86,193.5,193.5
PLY0002990,RoyalPlex,Sportsbook,250308411003,411,2025-03-08,2025-03-10,225,225,EUR,250308,411,003,0.86,193.5,193.5
PLY0002984,RoyalPlex,Sportsbook,250308411003,411,2025-03-08,2025-03-11,225,225,EUR,250308,411,003,0.86,193.5,193.5
PLY0002982,RoyalPlex,Casino,250308402002,402,2025-03-08,,150,0,EUR,250308,402,002,0.86,0.0,129.0
PLY0002981,RoyalPlex,Casino,250308402002,402,2025-03-08,,150,0,EUR,250308,402,002,0.86,0.0,129.0
PLY0002983,RoyalPlex,Casino,250308402002,402,2025-03-08,2025-03-21,150,150,EUR,250308,402,002,0.86,129.0,129.0
PLY0002975,RoyalPlex,Casino,250308401001,401,2025-03-08,,150,0,EUR,250308,401,001,0.86,0.0,129.0
PLY0002979,RoyalPlex,Casino,250308401001,401,2025-03-08,,150,0,EUR,250308,401,001,0.86,0.0,129.0
PLY0002980,RoyalPlex,Casino,250308401001,401,2025-03-08,2025-03-09,150,150,EUR,250308,401,001,0.86,129.0,129.0
PLY0002976,RoyalPlex,Casino,250308401001,401,2025-03-08,,150,0,EUR,250308,401,001,0.86,0.0,129.0
PLY0002977,RoyalPlex,Casino,250308401001,401,2025-03-08,,150,0,EUR,250308,401,001,0.86,0.0,129.0
PLY0002978,RoyalPlex,Casino,250308401001,401,2025-03-08,2025-03-26,150,150,EUR,250308,401,001,0.86,129.0,129.0
PLY0002969,StarStake,,250307603003,603,2025-03-07,,300,0,USD,250307,603,003,0.79,0.0,237.0
PLY0002970,StarStake,,250307603003,603,2025-03-07,2025-03-22,300,300,USD,250307,603,003,0.79,237.0,237.0
PLY0002973,StarStake,,250307603003,603,2025-03-07,,300,0,USD,250307,603,003,0.79,0.0,237.0
PLY0002971,StarStake,,250307603003,603,2025-03-07,,300,0,USD,250307,603,003,0.79,0.0,237.0
PLY0002974,StarStake,,250307603003,603,2025-03-07,2025-03-17,300,300,USD,250307,603,003,0.79,237.0,237.0
PLY0002972,StarStake,,250307603003,603,2025-03-07,2025-03-20,300,300,USD,250307,603,003,0.79,237.0,237.0
PLY0002966,StarStake,,250307602002,602,2025-03-07,,300,0,USD,250307,602,002,0.79,0.0,237.0
PLY0002965,StarStake,,250307602002,602,2025-03-07,,300,0,USD,250307,602,002,0.79,0.0,237.0
PLY0002967,StarStake,,250307602002,602,2025-03-07,2025-03-20,300,300,USD,250307,602,002,0.79,237.0,237.0
PLY0002968,StarStake,,250307602002,602,2025-03-07,,300,0,USD,250307,602,002,0.79,0.0,237.0
PLY0002963,StarStake,,250307601001,601,2025-03-07,,300,0,USD,250307,601,001,0.79,0.0,237.0
PLY0002964,StarStake,,250307601001,601,2025-03-07,,300,0,USD,250307,601,001,0.79,0.0,237.0
PLY0002961,StarStake,,250307601001,601,2025-03-07,,300,0,USD,250307,601,001,0.79,0.0,237.0
PLY0002960,StarStake,,250307601001,601,2025-03-07,2025-03-16,300,300,USD,250307,601,001,0.79,237.0,237.0
PLY0002962,StarStake,,250307601001,601,2025-03-07,,300,0,USD,250307,601,001,0.79,0.0,237.0
PLY0002958,BlazeWin,,250307503003,503,2025-03-07,,190,0,EUR,250307,503,003,0.86,0.0,163.4
PLY0002959,BlazeWin,,250307503003,503,2025-03-07,2025-03-12,190,190,EUR,250307,503,003,0.86,163.4,163.4
PLY0002957,BlazeWin,,250307503003,503,2025-03-07,2025-03-10,190,190,EUR,250307,503,003,0.86,163.4,163.4
PLY0002955,BlazeWin,,250307502002,502,2025-03-07,2025-03-11,190,190,EUR,250307,502,002,0.86,163.4,163.4
PLY0002953,BlazeWin,,250307502002,502,2025-03-07,,190,0,EUR,250307,502,002,0.86,0.0,163.4
PLY0002954,BlazeWin,,250307502002,502,2025-03-07,,190,0,EUR,250307,502,002,0.86,0.0,163.4
PLY0002956,BlazeWin,,250307502002,502,2025-03-07,2025-03-25,190,190,EUR,250307,502,002,0.86,163.4,163.4
PLY0002952,BlazeWin,,250307501001,501,2025-03-07,2025-03-21,190,190,EUR,250307,501,001,0.86,163.4,163.4
PLY0002950,BlazeWin,,250307501001,501,2025-03-07,2025-03-26,190,190,EUR,250307,501,001,0.86,163.4,163.4
PLY0002949,BlazeWin,,250307501001,501,2025-03-07,2025-03-20,190,190,EUR,250307,501,001,0.86,163.4,163.4
PLY0002947,BlazeWin,,250307501001,501,2025-03-07,,190,0,EUR,250307,501,001,0.86,0.0,163.4
PLY0002948,BlazeWin,,250307501001,501,2025-03-07,2025-03-25,190,190,EUR,250307,501,001,0.86,163.4,163.4
PLY0002951,BlazeWin,,250307501001,501,2025-03-07,2025-03-19,190,190,EUR,250307,501,001,0.86,163.4,163.4
PLY0002944,RoyalPlex,Sportsbook,250307411003,411,2025-03-07,2025-03-10,225,225,EUR,250307,411,003,0.86,193.5,193.5
PLY0002943,RoyalPlex,Sportsbook,250307411003,411,2025-03-07,2025-03-10,225,225,EUR,250307,411,003,0.86,193.5,193.5
PLY0002942,RoyalPlex,Sportsbook,250307411003,411,2025-03-07,,225,0,EUR,250307,411,003,0.86,0.0,193.5
PLY0002941,RoyalPlex,Sportsbook,250307411003,411,2025-03-07,2025-03-28,225,225,EUR,250307,411,003,0.86,193.5,193.5
PLY0002945,RoyalPlex,Sportsbook,250307411003,411,2025-03-07,2025-03-20,225,225,EUR,250307,411,003,0.86,193.5,193.5
PLY0002940,RoyalPlex,Sportsbook,250307411003,411,2025-03-07,,225,0,EUR,250307,411,003,0.86,0.0,193.5
PLY0002946,RoyalPlex,Sportsbook,250307411003,411,2025-03-07,,225,0,EUR,250307,411,003,0.86,0.0,193.5
PLY0002935,RoyalPlex,Casino,250307402002,402,2025-03-07,,150,0,EUR,250307,402,002,0.86,0.0,129.0
PLY0002936,RoyalPlex,Casino,250307402002,402,2025-03-07,2025-03-07,150,150,EUR,250307,402,002,0.86,129.0,129.0
PLY0002937,RoyalPlex,Casino,250307402002,402,2025-03-07,2025-03-10,150,150,EUR,250307,402,002,0.86,129.0,129.0
PLY0002938,RoyalPlex,Casino,250307402002,402,2025-03-07,2025-03-14,150,150,EUR,250307,402,002,0.86,129.0,129.0
PLY0002934,RoyalPlex,Casino,250307402002,402,2025-03-07,2025-03-08,150,150,EUR,250307,402,002,0.86,129.0,129.0
PLY0002939,RoyalPlex,Casino,250307402002,402,2025-03-07,,150,0,EUR,250307,402,002,0.86,0.0,129.0
PLY0002928,RoyalPlex,Casino,250307401001,401,2025-03-07,2025-03-12,150,150,EUR,250307,401,001,0.86,129.0,129.0
PLY0002929,RoyalPlex,Casino,250307401001,401,2025-03-07,,150,0,EUR,250307,401,001,0.86,0.0,129.0
PLY0002930,RoyalPlex,Casino,250307401001,401,2025-03-07,2025-03-27,150,150,EUR,250307,401,001,0.86,129.0,129.0
PLY0002933,RoyalPlex,Casino,250307401001,401,2025-03-07,,150,0,EUR,250307,401,001,0.86,0.0,129.0
PLY0002931,RoyalPlex,Casino,250307401001,401,2025-03-07,2025-03-13,150,150,EUR,250307,401,001,0.86,129.0,129.0
PLY0002932,RoyalPlex,Casino,250307401001,401,2025-03-07,2025-03-17,150,150,EUR,250307,401,001,0.86,129.0,129.0
PLY0002925,StarStake,,250306603003,603,2025-03-06,2025-03-10,300,300,USD,250306,603,003,0.79,237.0,237.0
PLY0002926,StarStake,,250306603003,603,2025-03-06,,300,0,USD,250306,603,003,0.79,0.0,237.0
PLY0002924,StarStake,,250306603003,603,2025-03-06,2025-03-12,300,300,USD,250306,603,003,0.79,237.0,237.0
PLY0002927,StarStake,,250306603003,603,2025-03-06,,300,0,USD,250306,603,003,0.79,0.0,237.0
PLY0002921,StarStake,,250306602002,602,2025-03-06,,300,0,USD,250306,602,002,0.79,0.0,237.0
PLY0002919,StarStake,,250306602002,602,2025-03-06,,300,0,USD,250306,602,002,0.79,0.0,237.0
PLY0002923,StarStake,,250306602002,602,2025-03-06,2025-03-20,300,300,USD,250306,602,002,0.79,237.0,237.0
PLY0002917,StarStake,,250306602002,602,2025-03-06,2025-03-09,300,300,USD,250306,602,002,0.79,237.0,237.0
PLY0002922,StarStake,,250306602002,602,2025-03-06,,300,0,USD,250306,602,002,0.79,0.0,237.0
PLY0002918,StarStake,,250306602002,602,2025-03-06,,300,0,USD,250306,602,002,0.79,0.0,237.0
PLY0002920,StarStake,,250306602002,602,2025-03-06,,300,0,USD,250306,602,002,0.79,0.0,237.0
PLY0002914,StarStake,,250306601001,601,2025-03-06,,300,0,USD,250306,601,001,0.79,0.0,237.0
PLY0002916,StarStake,,250306601001,601,2025-03-06,2025-03-06,300,300,USD,250306,601,001,0.79,237.0,237.0
PLY0002915,StarStake,,250306601001,601,2025-03-06,,300,0,USD,250306,601,001,0.79,0.0,237.0
PLY0002913,BlazeWin,,250306503003,503,2025-03-06,,190,0,EUR,250306,503,003,0.86,0.0,163.4
PLY0002911,BlazeWin,,250306503003,503,2025-03-06,,190,0,EUR,250306,503,003,0.86,0.0,163.4
PLY0002912,BlazeWin,,250306503003,503,2025-03-06,,190,0,EUR,250306,503,003,0.86,0.0,163.4
PLY0002908,BlazeWin,,250306502002,502,2025-03-06,2025-03-20,190,190,EUR,250306,502,002,0.86,163.4,163.4
PLY0002910,BlazeWin,,250306502002,502,2025-03-06,,190,0,EUR,250306,502,002,0.86,0.0,163.4
PLY0002907,BlazeWin,,250306502002,502,2025-03-06,2025-03-26,190,190,EUR,250306,502,002,0.86,163.4,163.4
PLY0002909,BlazeWin,,250306502002,502,2025-03-06,2025-03-01,190,190,EUR,250306,502,002,0.86,163.4,163.4
PLY0002904,BlazeWin,,250306501001,501,2025-03-06,,190,0,EUR,250306,501,001,0.86,0.0,163.4
PLY0002900,BlazeWin,,250306501001,501,2025-03-06,2025-03-11,190,190,EUR,250306,501,001,0.86,163.4,163.4
PLY0002903,BlazeWin,,250306501001,501,2025-03-06,2025-03-08,190,190,EUR,250306,501,001,0.86,163.4,163.4
PLY0002906,BlazeWin,,250306501001,501,2025-03-06,2025-03-21,190,190,EUR,250306,501,001,0.86,163.4,163.4
,BlazeWin,,250306501001,501,2025-03-06,2025-03-21,190,190,EUR,250306,501,001,0.86,163.4,163.4
PLY0002902,BlazeWin,,250306501001,501,2025-03-06,2025-03-06,190,190,EUR,250306,501,001,0.86,163.4,163.4
PLY0002905,BlazeWin,,250306501001,501,2025-03-06,,190,0,EUR,250306,501,001,0.86,0.0,163.4
PLY0002896,RoyalPlex,Sportsbook,250306411003,411,2025-03-06,2025-03-17,225,225,EUR,250306,411,003,0.86,193.5,193.5
PLY0002894,RoyalPlex,Sportsbook,250306411003,411,2025-03-06,2025-03-10,225,225,EUR,250306,411,003,0.86,193.5,193.5
PLY0002899,RoyalPlex,Sportsbook,250306411003,411,2025-03-06,2025-03-09,225,225,EUR,250306,411,003,0.86,193.5,193.5
PLY0002893,RoyalPlex,Sportsbook,250306411003,411,2025-03-06,2025-03-08,225,225,EUR,250306,411,003,0.86,193.5,193.5
PLY0002898,RoyalPlex,Sportsbook,250306411003,411,2025-03-06,2025-03-24,225,225,EUR,250306,411,003,0.86,193.5,193.5
PLY0002895,RoyalPlex,Sportsbook,250306411003,411,2025-03-06,,225,0,EUR,250306,411,003,0.86,0.0,193.5
PLY0002896,RoyalPlex,Sportsbook,250306411003,411,2025-03-06,2025-03-17,225,225,EUR,250306,411,003,0.86,193.5,193.5
PLY0002897,RoyalPlex,Sportsbook,250306411003,411,2025-03-06,,225,0,EUR,250306,411,003,0.86,0.0,193.5
PLY0002888,RoyalPlex,Casino,250306402002,402,2025-03-06,2025-03-09,150,150,EUR,250306,402,002,0.86,129.0,129.0
PLY0002887,RoyalPlex,Casino,250306402002,402,2025-03-06,2025-03-27,150,150,EUR,250306,402,002,0.86,129.0,129.0
PLY0002890,RoyalPlex,Casino,250306402002,402,2025-03-06,,150,0,EUR,250306,402,002,0.86,0.0,129.0
PLY0002892,RoyalPlex,Casino,250306402002,402,2025-03-06,,150,0,EUR,250306,402,002,0.86,0.0,129.0
PLY0002891,RoyalPlex,Casino,250306402002,402,2025-03-06,2025-03-12,150,150,EUR,250306,402,002,0.86,129.0,129.0
PLY0002886,RoyalPlex,Casino,250306402002,402,2025-03-06,2025-03-12,150,150,EUR,250306,402,002,0.86,129.0,129.0
PLY0002889,RoyalPlex,Casino,250306402002,402,2025-03-06,,150,0,EUR,250306,402,002,0.86,0.0,129.0
PLY0002885,RoyalPlex,Casino,250306401001,401,2025-03-06,2025-03-25,150,150,EUR,250306,401,001,0.86,129.0,129.0
PLY0002882,RoyalPlex,Casino,250306401001,401,2025-03-06,2025-03-25,150,150,EUR,250306,401,001,0.86,129.0,129.0
PLY0002883,RoyalPlex,Casino,250306401001,401,2025-03-06,2025-03-24,150,150,EUR,250306,401,001,0.86,129.0,129.0
PLY0002881,RoyalPlex,Casino,250306401001,401,2025-03-06,,150,0,EUR,250306,401,001,0.86,0.0,129.0
PLY0002884,RoyalPlex,Casino,250306401001,401,2025-03-06,2025-03-09,150,150,EUR,250306,401,001,0.86,129.0,129.0
PLY0002878,StarStake,,250305603003,603,2025-03-05,2025-03-25,300,300,USD,250305,603,003,0.79,237.0,237.0
PLY0002879,StarStake,,250305603003,603,2025-03-05,2025-03-10,300,300,USD,250305,603,003,0.79,237.0,237.0
PLY0002880,StarStake,,250305603003,603,2025-03-05,,300,0,USD,250305,603,003,0.79,0.0,237.0
PLY0002874,StarStake,,250305602002,602,2025-03-05,2025-03-07,300,300,USD,250305,602,002,0.79,237.0,237.0
PLY0002877,StarStake,,250305602002,602,2025-03-05,2025-03-24,300,300,USD,250305,602,002,0.79,237.0,237.0
PLY0002873,StarStake,,250305602002,602,2025-03-05,2025-03-23,300,300,USD,250305,602,002,0.79,237.0,237.0
PLY0002875,StarStake,,250305602002,602,2025-03-05,2025-03-09,300,300,USD,250305,602,002,0.79,237.0,237.0
PLY0002872,StarStake,,250305602002,602,2025-03-05,,300,0,USD,250305,602,002,0.79,0.0,237.0
PLY0002871,StarStake,,250305602002,602,2025-03-05,2025-03-26,300,300,USD,250305,602,002,0.79,237.0,237.0
PLY0002876,StarStake,,250305602002,602,2025-03-05,2025-03-05,300,300,USD,250305,602,002,0.79,237.0,237.0
PLY0002865,StarStake,,250305601001,601,2025-03-05,2025-03-19,300,300,USD,250305,601,001,0.79,237.0,237.0
PLY0002866,StarStake,,250305601001,601,2025-03-05,,300,0,USD,250305,601,001,0.79,0.0,237.0
PLY0002867,StarStake,,250305601001,601,2025-03-05,2025-03-15,300,300,USD,250305,601,001,0.79,237.0,237.0
PLY0002868,StarStake,,250305601001,601,2025-03-05,2025-03-06,300,300,USD,250305,601,001,0.79,237.0,237.0
PLY0002869,StarStake,,250305601001,601,2025-03-05,2025-03-11,300,300,USD,250305,601,001,0.79,237.0,237.0
PLY0002870,StarStake,,250305601001,601,2025-03-05,,300,0,USD,250305,601,001,0.79,0.0,237.0
PLY0002861,BlazeWin,,250305503003,503,2025-03-05,2025-03-23,190,190,EUR,250305,503,003,0.86,163.4,163.4
PLY0002859,BlazeWin,,250305503003,503,2025-03-05,,190,0,EUR,250305,503,003,0.86,0.0,163.4
PLY0002862,BlazeWin,,250305503003,503,2025-03-05,2025-03-17,190,190,EUR,250305,503,003,0.86,163.4,163.4
PLY0002863,BlazeWin,,250305503003,503,2025-03-05,2025-03-22,190,190,EUR,250305,503,003,0.86,163.4,163.4
PLY0002860,BlazeWin,,250305503003,503,2025-03-05,2025-03-11,190,190,EUR,250305,503,003,0.86,163.4,163.4
PLY0002864,BlazeWin,,250305503003,503,2025-03-05,,190,0,EUR,250305,503,003,0.86,0.0,163.4
PLY0002857,BlazeWin,,250305502002,502,2025-03-05,2025-03-07,190,190,EUR,250305,502,002,0.86,163.4,163.4
PLY0002858,BlazeWin,,250305502002,502,2025-03-05,,190,0,EUR,250305,502,002,0.86,0.0,163.4
PLY0002856,BlazeWin,,250305502002,502,2025-03-05,,190,0,EUR,250305,502,002,0.86,0.0,163.4
PLY0002853,BlazeWin,,250305501001,501,2025-03-05,,190,0,EUR,250305,501,001,0.86,0.0,163.4
PLY0002855,BlazeWin,,250305501001,501,2025-03-05,2025-03-17,190,190,EUR,250305,501,001,0.86,163.4,163.4
PLY0002851,BlazeWin,,250305501001,501,2025-03-05,,190,0,EUR,250305,501,001,0.86,0.0,163.4
PLY0002852,BlazeWin,,250305501001,501,2025-03-05,2025-03-06,190,190,EUR,250305,501,001,0.86,163.4,163.4
PLY0002854,BlazeWin,,250305501001,501,2025-03-05,,190,0,EUR,250305,501,001,0.86,0.0,163.4
PLY0002848,RoyalPlex,Sportsbook,250305411003,411,2025-03-05,2025-03-15,225,225,EUR,250305,411,003,0.86,193.5,193.5
PLY0002850,RoyalPlex,Sportsbook,250305411003,411,2025-03-05,,225,0,EUR,250305,411,003,0.86,0.0,193.5
PLY0002849,RoyalPlex,Sportsbook,250305411003,411,2025-03-05,2025-03-19,225,225,EUR,250305,411,003,0.86,193.5,193.5
PLY0002847,RoyalPlex,Casino,250305402002,402,2025-03-05,2025-03-25,150,150,EUR,250305,402,002,0.86,129.0,129.0
PLY0002845,RoyalPlex,Casino,250305402002,402,2025-03-05,2025-03-16,150,150,EUR,250305,402,002,0.86,129.0,129.0
PLY0002844,RoyalPlex,Casino,250305402002,402,2025-03-05,2025-03-23,150,150,EUR,250305,402,002,0.86,129.0,129.0
PLY0002841,RoyalPlex,Casino,250305402002,402,2025-03-05,2025-03-17,150,150,EUR,250305,402,002,0.86,129.0,129.0
PLY0002842,RoyalPlex,Casino,250305402002,402,2025-03-05,,150,0,EUR,250305,402,002,0.86,0.0,129.0
PLY0002846,RoyalPlex,Casino,250305402002,402,2025-03-05,2025-03-14,150,150,EUR,250305,402,002,0.86,129.0,129.0
PLY0002843,RoyalPlex,Casino,250305402002,402,2025-03-05,,150,0,EUR,250305,402,002,0.86,0.0,129.0
PLY0002837,RoyalPlex,Casino,250305401001,401,2025-03-05,2025-03-17,150,150,EUR,250305,401,001,0.86,129.0,129.0
PLY0002836,RoyalPlex,Casino,250305401001,401,2025-03-05,2025-03-20,150,150,EUR,250305,401,001,0.86,129.0,129.0
PLY0002839,RoyalPlex,Casino,250305401001,401,2025-03-05,,150,0,EUR,250305,401,001,0.86,0.0,129.0
PLY0002835,RoyalPlex,Casino,250305401001,401,2025-03-05,,150,0,EUR,250305,401,001,0.86,0.0,129.0
PLY0002840,RoyalPlex,Casino,250305401001,401,2025-03-05,,150,0,EUR,250305,401,001,0.86,0.0,129.0
PLY0002838,RoyalPlex,Casino,250305401001,401,2025-03-05,,150,0,EUR,250305,401,001,0.86,0.0,129.0
PLY0002839,RoyalPlex,Casino,250305401001,401,2025-03-05,,150,0,EUR,250305,401,001,0.86,0.0,129.0
PLY0002834,StarStake,,250304603003,603,2025-03-04,2025-03-14,300,300,USD,250304,603,003,0.79,237.0,237.0
PLY0002833,StarStake,,250304603003,603,2025-03-04,,300,0,USD,250304,603,003,0.79,0.0,237.0
PLY0002832,StarStake,,250304603003,603,2025-03-04,,300,0,USD,250304,603,003,0.79,0.0,237.0
PLY0002828,StarStake,,250304602002,602,2025-03-04,2025-03-12,300,300,USD,250304,602,002,0.79,237.0,237.0
PLY0002830,StarStake,,250304602002,602,2025-03-04,2025-03-19,300,300,USD,250304,602,002,0.79,237.0,237.0
PLY0002827,StarStake,,250304602002,602,2025-03-04,2025-03-06,300,300,USD,250304,602,002,0.79,237.0,237.0
PLY0002829,StarStake,,250304602002,602,2025-03-04,,300,0,USD,250304,602,002,0.79,0.0,237.0
PLY0002831,StarStake,,250304602002,602,2025-03-04,2025-03-24,300,300,USD,250304,602,002,0.79,237.0,237.0
PLY0002826,StarStake,,250304601001,601,2025-03-04,2025-03-18,300,300,USD,250304,601,001,0.79,237.0,237.0
PLY0002824,StarStake,,250304601001,601,2025-03-04,2025-03-17,300,300,USD,250304,601,001,0.79,237.0,237.0
PLY0002825,StarStake,,250304601001,601,2025-03-04,2025-03-24,300,300,USD,250304,601,001,0.79,237.0,237.0
PLY0002820,BlazeWin,,250304503003,503,2025-03-04,2025-03-19,190,190,EUR,250304,503,003,0.86,163.4,163.4
PLY0002822,BlazeWin,,250304503003,503,2025-03-04,2025-03-16,190,190,EUR,250304,503,003,0.86,163.4,163.4
PLY0002823,BlazeWin,,250304503003,503,2025-03-04,2025-03-19,190,190,EUR,250304,503,003,0.86,163.4,163.4
PLY0002821,BlazeWin,,250304503003,503,2025-03-04,,190,0,EUR,250304,503,003,0.86,0.0,163.4
PLY0002818,BlazeWin,,250304502002,502,2025-03-04,,190,0,EUR,250304,502,002,0.86,0.0,163.4
PLY0002816,BlazeWin,,250304502002,502,2025-03-04,2025-03-05,190,190,EUR,250304,502,002,0.86,163.4,163.4
PLY0002819,BlazeWin,,250304502002,502,2025-03-04,2025-03-12,190,190,EUR,250304,502,002,0.86,163.4,163.4
PLY0002817,BlazeWin,,250304502002,502,2025-03-04,2025-03-14,190,190,EUR,250304,502,002,0.86,163.4,163.4
PLY0002815,BlazeWin,,250304502002,502,2025-03-04,2025-03-06,190,190,EUR,250304,502,002,0.86,163.4,163.4
PLY0002814,BlazeWin,,250304501001,501,2025-03-04,2025-03-17,190,190,EUR,250304,501,001,0.86,163.4,163.4
PLY0002813,BlazeWin,,250304501001,501,2025-03-04,,190,0,EUR,250304,501,001,0.86,0.0,163.4
PLY0002812,BlazeWin,,250304501001,501,2025-03-04,,190,0,EUR,250304,501,001,0.86,0.0,163.4
PLY0002811,RoyalPlex,Sportsbook,250304411003,411,2025-03-04,,225,0,EUR,250304,411,003,0.86,0.0,193.5
PLY0002808,RoyalPlex,Sportsbook,250304411003,411,2025-03-04,,225,0,EUR,250304,411,003,0.86,0.0,193.5
PLY0002809,RoyalPlex,Sportsbook,250304411003,411,2025-03-04,,225,0,EUR,250304,411,003,0.86,0.0,193.5
