player_id,operator_name,product,tracking_id,card_id,registration_date,ftd_date,commission_per_ftd,commission_earned,currency
PLY0002938,RoyalPlex,Casino,250307402002,402,07/03/2025,14/03/2025,150,150,EUR
PLY0002934,RoyalPlex,Casino,250307402002,402,07/03/2025,08/03/2025,150,150,EUR
PLY0002939,RoyalPlex,Casino,250307402002,402,07/03/2025,,150,0,EUR
PLY0002928,RoyalPlex,Casino,250307401001,401,07/03/2025,12/03/2025,150,150,EUR
PLY0002929,RoyalPlex,Casino,250307401001,401,07/03/2025,,150,0,EUR
PLY0002930,RoyalPlex,Casino,250307401001,401,07/03/2025,27/03/2025,150,150,EUR
PLY0002933,RoyalPlex,Casino,250307401001,401,07/03/2025,,150,0,EUR
PLY0002931,RoyalPlex,Casino,250307401001,401,07/03/2025,13/03/2025,150,150,EUR
PLY0002932,RoyalPlex,Casino,250307401001,401,07/03/2025,17/03/2025,150,150,EUR
PLY0002925,StarStake,,250306603003,603,06/03/2025,10/03/2025,300,300,USD
PLY0002926,StarStake,,250306603003,603,06/03/2025,,300,0,USD
PLY0002924,StarStake,,250306603003,603,06/03/2025,12/03/2025,300,300,USD
PLY0002927,StarStake,,250306603003,603,06/03/2025,,300,0,USD
PLY0002921,StarStake,,250306602002,602,06/03/2025,,300,0,USD
PLY0002919,StarStake,,250306602002,602,06/03/2025,,300,0,USD
PLY0002923,StarStake,,250306602002,602,06/03/2025,20/03/2025,300,300,USD
PLY0002917,StarStake,,250306602002,602,06/03/2025,09/03/2025,300,300,USD
PLY0002922,StarStake,,250306602002,602,06/03/2025,,300,0,USD
PLY0002918,StarStake,,250306602002,602,06/03/2025,,300,0,USD
PLY0002920,StarStake,,250306602002,602,06/03/2025,,300,0,USD
PLY0002914,StarStake,,250306601001,601,06/03/2025,,300,0,USD
PLY0002916,StarStake,,250306601001,601,06/03/2025,06/03/2025,300,300,USD
PLY0002915,StarStake,,250306601001,601,06/03/2025,,300,0,USD
PLY0002913,BlazeWin,,250306503003,503,06/03/2025,,190,0,EUR
PLY0002911,BlazeWin,,250306503003,503,06/03/2025,,190,0,EUR
PLY0002912,BlazeWin,,250306503003,503,06/03/2025,,190,0,EUR
PLY0002908,BlazeWin,,250306502002,502,06/03/2025,20/03/2025,190,190,EUR
PLY0002910,BlazeWin,,250306502002,502,06/03/2025,,190,0,EUR
PLY0002907,BlazeWin,,250306502002,502,06/03/2025,26/03/2025,190,190,EUR
PLY0002909,BlazeWin,,250306502002,502,06/03/2025,01/03/2025,190,190,EUR
PLY0002904,BlazeWin,,250306501001,501,06/03/2025,,190,0,EUR
PLY0002900,BlazeWin,,250306501001,501,06/03/2025,11/03/2025,190,190,EUR
PLY0002903,BlazeWin,,250306501001,501,06/03/2025,08/03/2025,190,190,EUR
PLY0002906,BlazeWin,,250306501001,501,06/03/2025,21/03/2025,190,190,EUR
,BlazeWin,,250306501001,501,06/03/2025,21/03/2025,190,190,EUR
PLY0002902,BlazeWin,,250306501001,501,06/03/2025,06/03/2025,190,190,EUR
PLY0002905,BlazeWin,,250306501001,501,06/03/2025,,190,0,EUR
PLY0002896,RoyalPlex,Sportsbook,250306411003,411,06/03/2025,17/03/2025,225,225,EUR
PLY0002894,RoyalPlex,Sportsbook,250306411003,411,06/03/2025,10/03/2025,225,225,EUR
PLY0002899,RoyalPlex,Sportsbook,250306411003,411,06/03/2025,09/03/2025,225,225,EUR
PLY0002893,RoyalPlex,Sportsbook,250306411003,411,06/03/2025,08/03/2025,225,225,EUR
PLY0002898,RoyalPlex,Sportsbook,250306411003,411,06/03/2025,24/03/2025,225,225,EUR
PLY0002895,RoyalPlex,Sportsbook,250306411003,411,06/03/2025,,225,0,EUR
PLY0002896,RoyalPlex,Sportsbook,250306411003,411,06/03/2025,17/03/2025,225,225,EUR
PLY0002897,RoyalPlex,Sportsbook,250306411003,411,06/03/2025,,225,0,EUR
PLY0002888,RoyalPlex,Casino,250306402002,402,06/03/2025,09/03/2025,150,150,EUR
PLY0002887,RoyalPlex,Casino,250306402002,402,06/03/2025,27/03/2025,150,150,EUR
PLY0002890,RoyalPlex,Casino,250306402002,402,06/03/2025,,150,0,EUR
PLY0002892,RoyalPlex,Casino,250306402002,402,06/03/2025,,150,0,EUR
PLY0002891,RoyalPlex,Casino,250306402002,402,06/03/2025,12/03/2025,150,150,EUR
PLY0002886,RoyalPlex,Casino,250306402002,402,06/03/2025,12/03/2025,150,150,EUR
PLY0002889,RoyalPlex,Casino,250306402002,402,06/03/2025,,150,0,EUR
PLY0002885,RoyalPlex,Casino,250306401001,401,06/03/2025,25/03/2025,150,150,EUR
PLY0002882,RoyalPlex,Casino,250306401001,401,06/03/2025,25/03/2025,150,150,EUR
PLY0002883,RoyalPlex,Casino,250306401001,401,06/03/2025,24/03/2025,150,150,EUR
PLY0002881,RoyalPlex,Casino,250306401001,401,06/03/2025,,150,0,EUR
PLY0002884,RoyalPlex,Casino,250306401001,401,06/03/2025,09/03/2025,150,150,EUR
PLY0002878,StarStake,,250305603003,603,05/03/2025,25/03/2025,300,300,USD
PLY0002879,StarStake,,250305603003,603,05/03/2025,10/03/2025,300,300,USD
PLY0002880,StarStake,,250305603003,603,05/03/2025,,300,0,USD
PLY0002874,StarStake,,250305602002,602,05/03/2025,07/03/2025,300,300,USD
PLY0002877,StarStake,,250305602002,602,05/03/2025,24/03/2025,300,300,USD
PLY0002873,StarStake,,250305602002,602,05/03/2025,23/03/2025,300,300,USD
PLY0002875,StarStake,,250305602002,602,05/03/2025,09/03/2025,300,300,USD
PLY0002872,StarStake,,250305602002,602,05/03/2025,,300,0,USD
PLY0002871,StarStake,,250305602002,602,05/03/2025,26/03/2025,300,300,USD
PLY0002876,StarStake,,250305602002,602,05/03/2025,05/03/2025,300,300,USD
PLY0002865,StarStake,,250305601001,601,05/03/2025,19/03/2025,300,300,USD
PLY0002866,StarStake,,250305601001,601,05/03/2025,,300,0,USD
PLY0002867,StarStake,,250305601001,601,05/03/2025,15/03/2025,300,300,USD
PLY0002868,StarStake,,250305601001,601,05/03/2025,06/03/2025,300,300,USD
PLY0002869,StarStake,,250305601001,601,05/03/2025,11/03/2025,300,300,USD
PLY0002870,StarStake,,250305601001,601,05/03/2025,,300,0,USD
PLY0002861,BlazeWin,,250305503003,503,05/03/2025,23/03/2025,190,190,EUR
PLY0002859,BlazeWin,,250305503003,503,05/03/2025,,190,0,EUR
PLY0002862,BlazeWin,,250305503003,503,05/03/2025,17/03/2025,190,190,EUR
PLY0002863,BlazeWin,,250305503003,503,05/03/2025,22/03/2025,190,190,EUR
PLY0002860,BlazeWin,,250305503003,503,05/03/2025,11/03/2025,190,190,EUR
PLY0002864,BlazeWin,,250305503003,503,05/03/2025,,190,0,EUR
PLY0002857,BlazeWin,,250305502002,502,05/03/2025,07/03/2025,190,190,EUR
PLY0002858,BlazeWin,,250305502002,502,05/03/2025,,190,0,EUR
PLY0002856,BlazeWin,,250305502002,502,05/03/2025,,190,0,EUR
PLY0002853,BlazeWin,,250305501001,501,05/03/2025,,190,0,EUR
PLY0002855,BlazeWin,,250305501001,501,05/03/2025,17/03/2025,190,190,EUR
PLY0002851,BlazeWin,,250305501001,501,05/03/2025,,190,0,EUR
PLY0002852,BlazeWin,,250305501001,501,05/03/2025,06/03/2025,190,190,EUR
PLY0002854,BlazeWin,,250305501001,501,05/03/2025,,190,0,EUR
PLY0002848,RoyalPlex,Sportsbook,250305411003,411,05/03/2025,15/03/2025,225,225,EUR
PLY0002850,RoyalPlex,Sportsbook,250305411003,411,05/03/2025,,225,0,EUR
PLY0002849,RoyalPlex,Sportsbook,250305411003,411,05/03/2025,19/03/2025,225,225,EUR
PLY0002847,RoyalPlex,Casino,250305402002,402,05/03/2025,25/03/2025,150,150,EUR
PLY0002845,RoyalPlex,Casino,250305402002,402,05/03/2025,16/03/2025,150,150,EUR
PLY0002844,RoyalPlex,Casino,250305402002,402,05/03/2025,23/03/2025,150,150,EUR
PLY0002841,RoyalPlex,Casino,250305402002,402,05/03/2025,17/03/2025,150,150,EUR
PLY0002842,RoyalPlex,Casino,250305402002,402,05/03/2025,,150,0,EUR
PLY0002846,RoyalPlex,Casino,250305402002,402,05/03/2025,14/03/2025,150,150,EUR
PLY0002843,RoyalPlex,Casino,250305402002,402,05/03/2025,,150,0,EUR
PLY0002837,RoyalPlex,Casino,250305401001,401,05/03/2025,17/03/2025,150,150,EUR
PLY0002836,RoyalPlex,Casino,250305401001,401,05/03/2025,20/03/2025,150,150,EUR
PLY0002839,RoyalPlex,Casino,250305401001,401,05/03/2025,,150,0,EUR
PLY0002835,RoyalPlex,Casino,250305401001,401,05/03/2025,,150,0,EUR
PLY0002840,RoyalPlex,Casino,250305401001,401,05/03/2025,,150,0,EUR
PLY0002838,RoyalPlex,Casino,250305401001,401,05/03/2025,,150,0,EUR
PLY0002839,RoyalPlex,Casino,250305401001,401,05/03/2025,,150,0,EUR
PLY0002834,StarStake,,250304603003,603,04/03/2025,14/03/2025,300,300,USD
PLY0002833,StarStake,,250304603003,603,04/03/2025,,300,0,USD
PLY0002832,StarStake,,250304603003,603,04/03/2025,,300,0,USD
PLY0002828,StarStake,,250304602002,602,04/03/2025,12/03/2025,300,300,USD
PLY0002830,StarStake,,250304602002,602,04/03/2025,19/03/2025,300,300,USD
PLY0002827,StarStake,,250304602002,602,04/03/2025,06/03/2025,300,300,USD
PLY0002829,StarStake,,250304602002,602,04/03/2025,,300,0,USD
PLY0002831,StarStake,,250304602002,602,04/03/2025,24/03/2025,300,300,USD
PLY0002826,StarStake,,250304601001,601,04/03/2025,18/03/2025,300,300,USD
PLY0002824,StarStake,,250304601001,601,04/03/2025,17/03/2025,300,300,USD
PLY0002825,StarStake,,250304601001,601,04/03/2025,24/03/2025,300,300,USD
PLY0002820,BlazeWin,,250304503003,503,04/03/2025,19/03/2025,190,190,EUR
PLY0002822,BlazeWin,,250304503003,503,04/03/2025,16/03/2025,190,190,EUR
PLY0002823,BlazeWin,,250304503003,503,04/03/2025,19/03/2025,190,190,EUR
PLY0002821,BlazeWin,,250304503003,503,04/03/2025,,190,0,EUR
PLY0002818,BlazeWin,,250304502002,502,04/03/2025,,190,0,EUR
PLY0002816,BlazeWin,,250304502002,502,04/03/2025,05/03/2025,190,190,EUR
PLY0002819,BlazeWin,,250304502002,502,04/03/2025,12/03/2025,190,190,EUR
PLY0002817,BlazeWin,,250304502002,502,04/03/2025,14/03/2025,190,190,EUR
PLY0002815,BlazeWin,,250304502002,502,04/03/2025,06/03/2025,190,190,EUR
PLY0002814,BlazeWin,,250304501001,501,04/03/2025,17/03/2025,190,190,EUR
PLY0002813,BlazeWin,,250304501001,501,04/03/2025,,190,0,EUR
PLY0002812,BlazeWin,,250304501001,501,04/03/2025,,190,0,EUR
PLY0002811,RoyalPlex,Sportsbook,250304411003,411,04/03/2025,,225,0,EUR
PLY0002808,RoyalPlex,Sportsbook,250304411003,411,04/03/2025,,225,0,EUR
PLY0002809,RoyalPlex,Sportsbook,250304411003,411,04/03/2025,,225,0,EUR
PLY0002810,RoyalPlex,Sportsbook,250304411003,411,04/03/2025,18/03/2025,225,225,EUR
PLY0002801,RoyalPlex,Casino,250304402002,402,04/03/2025,,150,0,EUR
PLY0002802,RoyalPlex,Casino,250304402002,402,04/03/2025,,150,0,EUR
PLY0002804,RoyalPlex,Casino,250304402002,402,04/03/2025,25/03/2025,150,150,EUR
PLY0002805,RoyalPlex,Casino,250304402002,402,04/03/2025,,150,0,EUR
PLY0002806,RoyalPlex,Casino,250304402002,402,04/03/2025,,150,0,EUR
PLY0002803,RoyalPlex,Casino,250304402002,402,04/03/2025,23/03/2025,150,150,EUR
PLY0002807,RoyalPlex,Casino,250304402002,402,04/03/2025,,150,0,EUR
PLY0002794,RoyalPlex,Casino,250304401001,401,04/03/2025,18/03/2025,150,150,EUR
PLY0002799,RoyalPlex,Casino,250304401001,401,04/03/2025,,150,0,EUR
PLY0002795,RoyalPlex,Casino,250304401001,401,04/03/2025,13/03/2025,150,150,EUR
PLY0002796,RoyalPlex,Casino,250304401001,401,04/03/2025,05/03/2025,150,150,EUR
PLY0002798,RoyalPlex,Casino,250304401001,401,04/03/2025,23/03/2025,150,150,EUR
PLY0002800,RoyalPlex,Casino,250304401001,401,04/03/2025,,150,0,EUR
PLY0002797,RoyalPlex,Casino,250304401001,401,04/03/2025,06/03/2025,150,150,EUR
PLY0002793,StarStake,,250303603003,603,03/03/2025,06/03/2025,300,300,USD
PLY0002792,StarStake,,250303603003,603,03/03/2025,,300,0,USD
PLY0002790,StarStake,,250303603003,603,03/03/2025,03/03/2025,300,300,USD
PLY0002791,StarStake,,250303603003,603,03/03/2025,,300,0,USD
PLY0002788,StarStake,,250303602002,602,03/03/2025,13/03/2025,300,300,USD
PLY0002789,StarStake,,250303602002,602,03/03/2025,,300,0,USD
PLY0002786,StarStake,,250303602002,602,03/03/2025,,300,0,USD
PLY0002787,StarStake,,250303602002,602,03/03/2025,,300,0,USD
PLY0002781,StarStake,,250303601001,601,03/03/2025,,300,0,USD
PLY0002782,StarStake,,250303601001,601,03/03/2025,11/03/2025,300,300,USD
PLY0002785,StarStake,,250303601001,601,03/03/2025,24/03/2025,300,300,USD
PLY0002780,StarStake,,250303601001,601,03/03/2025,,300,0,USD
PLY0002784,StarStake,,250303601001,601,03/03/2025,21/03/2025,300,300,USD
PLY0002783,StarStake,,250303601001,601,03/03/2025,06/03/2025,300,300,USD
PLY0002776,BlazeWin,,250303503003,503,03/03/2025,,190,0,EUR
PLY0002777,BlazeWin,,250303503003,503,03/03/2025,20/03/2025,190,190,EUR
PLY0002779,BlazeWin,,250303503003,503,03/03/2025,,190,0,EUR
PLY0002775,BlazeWin,,250303503003,503,03/03/2025,,190,0,EUR
PLY0002774,BlazeWin,,250303503003,503,03/03/2025,,190,0,EUR
PLY0002778,BlazeWin,,250303503003,503,03/03/2025,,190,0,EUR
PLY0002771,BlazeWin,,250303502002,502,03/03/2025,07/03/2025,190,190,EUR
PLY0002772,BlazeWin,,250303502002,502,03/03/2025,16/03/2025,190,190,EUR
PLY0002770,BlazeWin,,250303502002,502,03/03/2025,15/03/2025,190,190,EUR
PLY0002773,BlazeWin,,250303502002,502,03/03/2025,17/03/2025,190,190,EUR
PLY0002769,BlazeWin,,250303501001,501,03/03/2025,20/03/2025,190,190,EUR
PLY0002766,BlazeWin,,250303501001,501,03/03/2025,,190,0,EUR
PLY0002765,BlazeWin,,250303501001,501,03/03/2025,11/03/2025,190,190,EUR
PLY0002767,BlazeWin,,250303501001,501,03/03/2025,08/03/2025,190,190,EUR
PLY0002768,BlazeWin,,250303501001,501,03/03/2025,18/03/2025,190,190,EUR
PLY0002761,RoyalPlex,Sportsbook,250303411003,411,03/03/2025,15/03/2025,225,225,EUR
PLY0002760,RoyalPlex,Sportsbook,250303411003,411,03/03/2025,,225,0,EUR
PLY0002762,RoyalPlex,Sportsbook,250303411003,411,03/03/2025,17/03/2025,225,225,EUR
PLY0002758,RoyalPlex,Sportsbook,250303411003,411,03/03/2025,,225,0,EUR
PLY0002764,RoyalPlex,Sportsbook,250303411003,411,03/03/2025,21/03/2025,225,225,EUR
PLY0002759,RoyalPlex,Sportsbook,250303411003,411,03/03/2025,18/03/2025,225,225,EUR
PLY0002763,RoyalPlex,Sportsbook,250303411003,411,03/03/2025,,225,0,EUR
PLY0002756,RoyalPlex,Casino,250303402002,402,03/03/2025,05/03/2025,150,150,EUR
PLY0002753,RoyalPlex,Casino,250303402002,402,03/03/2025,10/03/2025,150,150,EUR
PLY0002752,RoyalPlex,Casino,250303402002,402,03/03/2025,08/03/2025,150,150,EUR
PLY0002754,RoyalPlex,Casino,250303402002,402,03/03/2025,19/03/2025,150,150,EUR
PLY0002755,RoyalPlex,Casino,250303402002,402,03/03/2025,,150,0,EUR
PLY0002757,RoyalPlex,Casino,250303402002,402,03/03/2025,,150,0,EUR
PLY0002749,RoyalPlex,Casino,250303401001,401,03/03/2025,,150,0,EUR
PLY0002750,RoyalPlex,Casino,250303401001,401,03/03/2025,,150,0,EUR
PLY0002751,RoyalPlex,Casino,250303401001,401,03/03/2025,,150,0,EUR
PLY0002747,RoyalPlex,Casino,250303401001,401,03/03/2025,,150,0,EUR
PLY0002748,RoyalPlex,Casino,250303401001,401,03/03/2025,06/03/2025,150,150,EUR
PLY0002744,StarStake,,250302603003,603,02/03/2025,,300,0,USD
PLY0002746,StarStake,,250302603003,603,02/03/2025,,300,0,USD
PLY0002745,StarStake,,250302603003,603,02/03/2025,06/03/2025,300,300,USD
PLY0002741,StarStake,,250302602002,602,02/03/2025,21/03/2025,300,300,USD
PLY0002743,StarStake,,250302602002,602,02/03/2025,18/03/2025,300,300,USD
PLY0002742,StarStake,,250302602002,602,02/03/2025,17/03/2025,300,300,USD
PLY0002740,StarStake,,250302602002,602,02/03/2025,,300,0,USD
PLY0002739,StarStake,,250302602002,602,02/03/2025,,300,0,USD
PLY0002738,StarStake,,250302602002,602,02/03/2025,,300,0,USD
PLY0002737,StarStake,,250302601001,601,02/03/2025,22/03/2025,300,300,USD
PLY0002733,StarStake,,250302601001,601,02/03/2025,03/03/2025,300,300,USD
PLY0002734,StarStake,,250302601001,601,02/03/2025,,300,0,USD
PLY0002736,StarStake,,250302601001,601,02/03/2025,20/03/2025,300,300,USD
PLY0002735,StarStake,,250302601001,601,02/03/2025,,300,0,USD
PLY0002728,BlazeWin,,250302503003,503,02/03/2025,02/03/2025,190,190,EUR
PLY0002729,BlazeWin,,250302503003,503,02/03/2025,18/03/2025,190,190,EUR
PLY0002731,BlazeWin,,250302503003,503,02/03/2025,,190,0,EUR
PLY0002730,BlazeWin,,250302503003,503,02/03/2025,,190,0,EUR
PLY0002732,BlazeWin,,250302503003,503,02/03/2025,13/03/2025,190,190,EUR
PLY0002727,BlazeWin,,250302502002,502,02/03/2025,03/03/2025,190,190,EUR
PLY0002726,BlazeWin,,250302502002,502,02/03/2025,20/03/2025,190,190,EUR
PLY0002725,BlazeWin,,250302502002,502,02/03/2025,,190,0,EUR
PLY0002723,BlazeWin,,250302501001,501,02/03/2025,,190,0,EUR
PLY0002721,BlazeWin,,250302501001,501,02/03/2025,21/03/2025,190,190,EUR
PLY0002722,BlazeWin,,250302501001,501,02/03/2025,17/03/2025,190,190,EUR
PLY0002724,BlazeWin,,250302501001,501,02/03/2025,,190,0,EUR
PLY0002720,BlazeWin,,250302501001,501,02/03/2025,04/03/2025,190,190,EUR
PLY0002717,RoyalPlex,Sportsbook,250302411003,411,02/03/2025,,225,0,EUR
PLY0002718,RoyalPlex,Sportsbook,250302411003,411,02/03/2025,,225,0,EUR
PLY0002719,RoyalPlex,Sportsbook,250302411003,411,02/03/2025,18/03/2025,225,225,EUR
PLY0002712,RoyalPlex,Casino,250302402002,402,02/03/2025,19/03/2025,150,150,EUR
PLY0002716,RoyalPlex,Casino,250302402002,402,02/03/2025,,150,0,EUR
PLY0002715,RoyalPlex,Casino,250302402002,402,02/03/2025,,150,0,EUR
PLY0002713,RoyalPlex,Casino,250302402002,402,02/03/2025,,150,0,EUR
PLY0002710,RoyalPlex,Casino,250302402002,402,02/03/2025,09/03/2025,150,150,EUR
PLY0002714,RoyalPlex,Casino,250302402002,402,02/03/2025,03/03/2025,150,150,EUR
PLY0002711,RoyalPlex,Casino,250302402002,402,02/03/2025,,150,0,EUR
PLY0002707,RoyalPlex,Casino,250302401001,401,02/03/2025,13/03/2025,150,150,EUR
PLY0002708,RoyalPlex,Casino,250302401001,401,02/03/2025,15/03/2025,150,150,EUR
PLY0002705,RoyalPlex,Casino,250302401001,401,02/03/2025,15/03/2025,150,150,EUR
PLY0002709,RoyalPlex,Casino,250302401001,401,02/03/2025,,150,0,EUR
PLY0002706,RoyalPlex,Casino,250302401001,401,02/03/2025,,150,0,EUR
PLY0002704,RoyalPlex,Casino,250302401001,401,02/03/2025,,150,0,EUR
PLY0002700,StarStake,,250301603003,603,01/03/2025,,300,0,USD
PLY0002699,StarStake,,250301603003,603,01/03/2025,05/03/2025,300,300,USD
PLY0002698,StarStake,,250301603003,603,01/03/2025,,300,0,USD
PLY0002701,StarStake,,250301603003,603,01/03/2025,15/03/2025,300,300,USD
PLY0002703,StarStake,,250301603003,603,01/03/2025,,300,0,USD
PLY0002702,StarStake,,250301603003,603,01/03/2025,,300,0,USD
PLY0002695,StarStake,,250301602002,602,01/03/2025,01/03/2025,300,300,USD
PLY0002697,StarStake,,250301602002,602,01/03/2025,16/03/2025,300,300,USD
PLY0002694,StarStake,,250301602002,602,01/03/2025,22/03/2025,300,300,USD
PLY0002696,StarStake,,250301602002,602,01/03/2025,01/03/2025,300,300,USD
PLY0002689,StarStake,,250301601001,601,01/03/2025,06/03/2025,300,300,USD
PLY0002692,StarStake,,250301601001,601,01/03/2025,,300,0,USD
PLY0002690,StarStake,,250301601001,601,01/03/2025,07/03/2025,300,300,USD
PLY0002688,StarStake,,250301601001,601,01/03/2025,18/03/2025,300,300,USD
PLY0002693,StarStake,,250301601001,601,01/03/2025,14/03/2025,300,300,USD
PLY0002691,StarStake,,250301601001,601,01/03/2025,,300,0,USD
PLY0002685,BlazeWin,,250301503003,503,01/03/2025,19/03/2025,190,190,EUR
PLY0002686,BlazeWin,,250301503003,503,01/03/2025,11/03/2025,190,190,EUR
PLY0002687,BlazeWin,,250301503003,503,01/03/2025,,190,0,EUR
PLY0002683,BlazeWin,,250301502002,502,01/03/2025,,190,0,EUR
PLY0002684,BlazeWin,,250301502002,502,01/03/2025,10/03/2025,190,190,EUR
PLY0002680,BlazeWin,,250301502002,502,01/03/2025,18/03/2025,190,190,EUR
PLY0002682,BlazeWin,,250301502002,502,01/03/2025,18/03/2025,190,190,EUR
PLY0002681,BlazeWin,,250301502002,502,01/03/2025,,190,0,EUR
PLY0002678,BlazeWin,,250301501001,501,01/03/2025,,190,0,EUR
PLY0002677,BlazeWin,,250301501001,501,01/03/2025,,190,0,EUR
PLY0002674,BlazeWin,,250301501001,501,01/03/2025,,190,0,EUR
PLY0002679,BlazeWin,,250301501001,501,01/03/2025,05/03/2025,190,190,EUR
PLY0002675,BlazeWin,,250301501001,501,01/03/2025,,190,0,EUR
PLY0002676,BlazeWin,,250301501001,501,01/03/2025,,190,0,EUR
PLY0002673,RoyalPlex,Sportsbook,250301411003,411,01/03/2025,,225,0,EUR
PLY0002671,RoyalPlex,Sportsbook,250301411003,411,01/03/2025,19/03/2025,225,225,EUR
PLY0002668,RoyalPlex,Sportsbook,250301411003,411,01/03/2025,,225,0,EUR
PLY0002669,RoyalPlex,Sportsbook,250301411003,411,01/03/2025,07/03/2025,225,225,EUR
PLY0002670,RoyalPlex,Sportsbook,250301411003,411,01/03/2025,,225,0,EUR
PLY0002672,RoyalPlex,Sportsbook,250301411003,411,01/03/2025,,225,0,EUR
PLY0002666,RoyalPlex,Casino,250301402002,402,01/03/2025,,150,0,EUR
PLY0002665,RoyalPlex,Casino,250301402002,402,01/03/2025,,150,0,EUR
PLY0002667,RoyalPlex,Casino,250301402002,402,01/03/2025,10/03/2025,150,150,EUR
PLY0002659,RoyalPlex,Casino,250301401001,401,01/03/2025,21/03/2025,150,150,EUR
PLY0002663,RoyalPlex,Casino,250301401001,401,01/03/2025,,150,0,EUR
PLY0002660,RoyalPlex,Casino,250301401001,401,01/03/2025,,150,0,EUR
PLY0002664,RoyalPlex,Casino,250301401001,401,01/03/2025,,150,0,EUR
PLY0002662,RoyalPlex,Casino,250301401001,401,01/03/2025,,150,0,EUR
PLY0002661,RoyalPlex,Casino,250301401001,401,01/03/2025,05/03/2025,150,150,EUR
PLY0002656,StarStake,,250228603003,603,28/02/2025,03/03/2025,300,300,USD
PLY0002655,StarStake,,250228603003,603,28/02/2025,12/03/2025,300,300,USD
PLY0002658,StarStake,,250228603003,603,28/02/2025,,300,0,USD
PLY0002657,StarStake,,250228603003,603,28/02/2025,,300,0,USD
PLY0002652,StarStake,,250228602002,602,28/02/2025,,300,0,USD
PLY0002654,StarStake,,250228602002,602,28/02/2025,14/03/2025,300,300,USD
PLY0002653,StarStake,,250228602002,602,28/02/2025,17/03/2025,300,300,USD
PLY0002650,StarStake,,250228601001,601,28/02/2025,18/03/2025,300,300,USD
PLY0002649,StarStake,,250228601001,601,28/02/2025,21/03/2025,300,300,USD
PLY0002651,StarStake,,250228601001,601,28/02/2025,,300,0,USD
PLY0002648,StarStake,,250228601001,601,28/02/2025,07/03/2025,300,300,USD
PLY0002647,StarStake,,250228601001,601,28/02/2025,10/03/2025,300,300,USD
PLY0002646,StarStake,,250228601001,601,28/02/2025,,300,0,USD
PLY0002642,BlazeWin,,250228503003,503,28/02/2025,,190,0,EUR
PLY0002644,BlazeWin,,250228503003,503,28/02/2025,10/03/2025,190,190,EUR
PLY0002645,BlazeWin,,250228503003,503,28/02/2025,18/03/2025,190,190,EUR
PLY0002643,BlazeWin,,250228503003,503,28/02/2025,15/03/2025,190,190,EUR
PLY0002637,BlazeWin,,250228502002,502,28/02/2025,,190,0,EUR
PLY0002639,BlazeWin,,250228502002,502,28/02/2025,09/03/2025,190,190,EUR
PLY0002640,BlazeWin,,250228502002,502,28/02/2025,12/03/2025,190,190,EUR
PLY0002638,BlazeWin,,250228502002,502,28/02/2025,20/03/2025,190,190,EUR
PLY0002636,BlazeWin,,250228502002,502,28/02/2025,,190,0,EUR
PLY0002641,BlazeWin,,250228502002,502,28/02/2025,,190,0,EUR
PLY0002634,BlazeWin,,250228501001,501,28/02/2025,,190,0,EUR
PLY0002632,BlazeWin,,250228501001,501,28/02/2025,05/03/2025,190,190,EUR
PLY0002635,BlazeWin,,250228501001,501,28/02/2025,03/03/2025,190,190,EUR
PLY0002631,BlazeWin,,250228501001,501,28/02/2025,11/03/2025,190,190,EUR
PLY0002630,BlazeWin,,250228501001,501,28/02/2025,02/03/2025,190,190,EUR
PLY0002633,BlazeWin,,250228501001,501,28/02/2025,11/03/2025,190,190,EUR
PLY0002629,RoyalPlex,Sportsbook,250228411003,411,28/02/2025,10/03/2025,225,225,EUR
PLY0002628,RoyalPlex,Sportsbook,250228411003,411,28/02/2025,21/03/2025,225,225,EUR
PLY0002627,RoyalPlex,Sportsbook,250228411003,411,28/02/2025,11/03/2025,225,225,EUR
PLY0002626,RoyalPlex,Sportsbook,250228411003,411,28/02/2025,19/03/2025,225,225,EUR
PLY0002623,RoyalPlex,Casino,250228402002,402,28/02/2025,,150,0,EUR
PLY0002624,RoyalPlex,Casino,250228402002,402,28/02/2025,,150,0,EUR
PLY0002620,RoyalPlex,Casino,250228402002,402,28/02/2025,,150,0,EUR
PLY0002619,RoyalPlex,Casino,250228402002,402,28/02/2025,14/03/2025,150,150,EUR
PLY0002625,RoyalPlex,Casino,250228402002,402,28/02/2025,07/03/2025,150,150,EUR
PLY0002621,RoyalPlex,Casino,250228402002,402,28/02/2025,14/03/2025,150,150,EUR
PLY0002622,RoyalPlex,Casino,250228402002,402,28/02/2025,09/03/2025,150,150,EUR
PLY0002615,RoyalPlex,Casino,250228401001,401,28/02/2025,,150,0,EUR
PLY0002616,RoyalPlex,Casino,250228401001,401,28/02/2025,,150,0,EUR
PLY0002617,RoyalPlex,Casino,250228401001,401,28/02/2025,11/03/2025,150,150,EUR
PLY0002618,RoyalPlex,Casino,250228401001,401,28/02/2025,06/03/2025,150,150,EUR
PLY0002614,RoyalPlex,Casino,250228401001,401,28/02/2025,,150,0,EUR
PLY0002613,RoyalPlex,Casino,250228401001,401,28/02/2025,19/03/2025,150,150,EUR
PLY0002610,StarStake,,250227603003,603,27/02/2025,,300,0,USD
PLY0002612,StarStake,,250227603003,603,27/02/2025,12/03/2025,300,300,USD
PLY0002611,StarStake,,250227603003,603,27/02/2025,11/03/2025,300,300,USD
